ID,Carat Weight,Cut,Color,Clarity,Polish,Symmetry,Report,Price
7940,2.01,Very Good,D,VS1,VG,G,GIA,
7941,1.14,Ideal,H,VS1,ID,ID,AGSL,
7942,1.01,Very Good,E,VS2,EX,G,GIA,
7943,1.24,Very Good,I,VS2,G,G,GIA,
7944,2.36,Ideal,E,VVS2,VG,EX,GIA,
7945,0.76,Ideal,H,VS2,VG,VG,GIA,
7946,1.08,Signature-Ideal,F,VS1,ID,ID,AGSL,
7947,0.93,Very Good,F,VS2,VG,VG,GIA,
7948,2.46,Very Good,G,VS1,VG,VG,GIA,
7949,0.9,Very Good,G,VS2,EX,VG,GIA,
7950,1.04,Ideal,G,SI1,VG,VG,GIA,
7951,1.06,Signature-Ideal,E,VS2,ID,ID,AGSL,
7952,1.2,Very Good,I,VS2,VG,EX,GIA,
7953,2.09,Ideal,G,VS2,VG,VG,GIA,
7954,2.13,Signature-Ideal,H,IF,ID,ID,AGSL,
7955,1.01,Ideal,H,SI1,VG,EX,GIA,
7956,0.91,Ideal,H,SI1,EX,EX,GIA,
7957,2.36,Very Good,D,SI1,VG,EX,GIA,
7958,1.06,Very Good,H,SI1,VG,EX,GIA,
7959,1.01,Ideal,D,VVS2,EX,VG,GIA,
7960,1.05,Very Good,G,IF,VG,EX,GIA,
7961,1.53,Good,D,SI1,EX,VG,GIA,
7962,0.78,Very Good,D,VS2,VG,G,GIA,
7963,1.02,Very Good,E,SI1,VG,VG,GIA,
7964,2.79,Very Good,D,VVS2,EX,G,GIA,
7965,0.76,Very Good,I,SI1,G,G,GIA,
7966,2.17,Ideal,G,VS1,VG,VG,GIA,
7967,1,Good,G,SI1,VG,VG,GIA,
7968,1.52,Good,F,VS2,G,VG,GIA,
7969,1.07,Ideal,F,VVS2,ID,ID,AGSL,
7970,1.15,Ideal,D,VS2,EX,EX,GIA,
7971,1.04,Very Good,E,VS2,G,EX,GIA,
7972,2.06,Ideal,H,VS2,ID,ID,AGSL,
7973,1.51,Very Good,G,VS1,VG,VG,GIA,
7974,1,Ideal,E,SI1,EX,EX,GIA,
7975,1,Good,H,SI1,VG,VG,GIA,
7976,1.2,Very Good,H,SI1,EX,EX,GIA,
7977,2.11,Ideal,H,SI1,ID,ID,AGSL,
7978,0.92,Ideal,H,VS1,VG,VG,GIA,
7979,0.92,Very Good,D,SI1,VG,VG,GIA,
7980,1,Very Good,E,VS1,EX,VG,GIA,
7981,1.14,Signature-Ideal,I,VS1,ID,ID,AGSL,
7982,1.51,Good,E,SI1,VG,VG,GIA,
7983,2.05,Ideal,D,VVS2,EX,EX,GIA,
7984,1.07,Ideal,F,SI1,EX,EX,GIA,
7985,1.2,Ideal,H,SI1,EX,EX,GIA,
7986,1,Fair,E,SI1,EX,G,GIA,
7987,0.79,Very Good,F,SI1,EX,EX,GIA,
7988,0.95,Very Good,G,SI1,G,VG,GIA,
7989,0.85,Ideal,I,VS1,VG,VG,GIA,
7990,1.01,Very Good,E,SI1,VG,VG,GIA,
7991,2,Very Good,E,VS1,VG,VG,GIA,
7992,0.9,Very Good,G,VS2,VG,EX,GIA,
7993,2.01,Very Good,F,SI1,G,VG,GIA,
7994,1,Very Good,G,VS2,VG,G,GIA,
7995,1.04,Ideal,H,VS2,EX,EX,GIA,
7996,1.1,Very Good,H,VS2,VG,VG,GIA,
7997,2.01,Ideal,F,VS2,EX,EX,GIA,
7998,1.04,Very Good,G,VS2,EX,ID,AGSL,
7999,1.16,Signature-Ideal,G,VS2,ID,ID,AGSL,
8000,1.01,Very Good,G,VS1,EX,VG,GIA,
8001,0.91,Very Good,E,SI1,EX,EX,GIA,
8002,2.02,Good,I,VVS2,VG,G,GIA,
8003,1.05,Ideal,G,VVS2,VG,EX,GIA,
8004,1.26,Very Good,E,VS2,VG,G,GIA,
8005,2.02,Good,I,SI1,EX,VG,GIA,
8006,1.66,Ideal,H,VS1,EX,EX,GIA,
8007,1.08,Ideal,I,VS2,EX,VG,GIA,
8008,1.1,Very Good,G,VS2,EX,EX,GIA,
8009,1.63,Ideal,H,SI1,EX,EX,GIA,
8010,1.2,Good,I,VS1,EX,VG,GIA,
8011,1.57,Very Good,H,SI1,VG,G,GIA,
8012,1.66,Ideal,F,VVS2,EX,EX,GIA,
8013,1.01,Good,G,SI1,VG,VG,GIA,
8014,1.11,Signature-Ideal,G,VVS2,ID,ID,AGSL,
8015,1.01,Good,F,SI1,VG,VG,GIA,
8016,1,Very Good,D,VS2,VG,G,GIA,
8017,1.2,Ideal,G,SI1,EX,EX,GIA,
8018,0.92,Very Good,H,SI1,VG,G,GIA,
8019,1.05,Ideal,G,VVS1,EX,G,GIA,
8020,1.03,Very Good,I,VS2,VG,EX,AGSL,
8021,0.9,Good,H,VS2,EX,VG,GIA,
8022,0.78,Ideal,D,SI1,EX,VG,GIA,
8023,2,Ideal,H,SI1,VG,G,GIA,
8024,1.2,Good,G,SI1,VG,VG,GIA,
8025,1.04,Ideal,F,VS2,EX,EX,GIA,
8026,2.26,Ideal,I,SI1,VG,G,GIA,
8027,2.02,Ideal,H,SI1,EX,VG,GIA,
8028,1.2,Good,F,VS2,VG,EX,GIA,
8029,1,Very Good,E,VVS1,EX,VG,GIA,
8030,2.05,Ideal,H,SI1,VG,VG,GIA,
8031,1.03,Good,D,VS2,VG,VG,GIA,
8032,0.9,Very Good,E,VS2,VG,EX,GIA,
8033,0.93,Very Good,I,SI1,VG,VG,GIA,
8034,1.19,Ideal,G,VVS2,G,G,GIA,
8035,1.34,Ideal,I,VS1,ID,ID,AGSL,
8036,1.26,Ideal,F,VVS2,VG,VG,GIA,
8037,1.6,Ideal,I,SI1,ID,ID,AGSL,
8038,1.58,Ideal,G,VS1,EX,EX,GIA,
8039,1.06,Very Good,G,VS1,VG,VG,GIA,
8040,1.56,Very Good,E,VVS2,EX,EX,GIA,
8041,2.26,Very Good,F,VS1,VG,VG,GIA,
8042,2.02,Good,F,SI1,VG,VG,GIA,
8043,1.5,Very Good,D,IF,G,G,GIA,
8044,1.01,Very Good,H,VS1,VG,VG,GIA,
8045,1.14,Very Good,I,VS2,VG,VG,GIA,
8046,1.01,Ideal,G,VVS2,EX,EX,GIA,
8047,2.01,Very Good,H,VS2,EX,VG,GIA,
8048,1.01,Ideal,H,SI1,VG,EX,GIA,
8049,1.04,Ideal,G,VS2,ID,ID,AGSL,
8050,0.95,Good,G,VVS2,VG,G,AGSL,
8051,1.35,Very Good,F,VVS2,EX,VG,GIA,
8052,1.27,Ideal,H,VS2,EX,VG,GIA,
8053,2.05,Very Good,E,VVS1,VG,G,GIA,
8054,0.9,Very Good,G,VVS2,VG,VG,GIA,
8055,1.56,Ideal,I,VS1,EX,EX,GIA,
8056,0.9,Ideal,G,SI1,VG,EX,GIA,
8057,1.12,Ideal,E,VS2,VG,VG,GIA,
8058,2.04,Ideal,I,VS1,ID,ID,AGSL,
8059,1.01,Very Good,G,VS2,VG,VG,GIA,
8060,2.17,Very Good,G,VS2,G,VG,GIA,
8061,1.01,Very Good,D,SI1,VG,VG,GIA,
8062,1,Very Good,F,SI1,VG,VG,GIA,
8063,2.11,Very Good,F,SI1,VG,VG,GIA,
8064,1.02,Ideal,E,VS1,EX,EX,GIA,
8065,1.01,Very Good,G,SI1,G,G,GIA,
8066,2.01,Good,H,VS2,G,G,GIA,
8067,2,Good,D,VS2,VG,G,GIA,
8068,2,Very Good,F,VS1,EX,EX,GIA,
8069,1.02,Fair,H,SI1,VG,G,GIA,
8070,0.9,Very Good,G,VS2,VG,VG,GIA,
8071,1.02,Very Good,H,SI1,G,VG,GIA,
8072,1.06,Very Good,E,VVS2,VG,VG,GIA,
8073,1.57,Ideal,H,SI1,EX,EX,GIA,
8074,0.77,Ideal,D,VS1,EX,EX,GIA,
8075,2.12,Ideal,D,VVS1,VG,VG,GIA,
8076,2.07,Ideal,I,SI1,VG,EX,GIA,
8077,2,Ideal,H,VS1,EX,VG,GIA,
8078,1.16,Signature-Ideal,F,VS1,ID,ID,AGSL,
8079,0.85,Ideal,F,SI1,ID,ID,AGSL,
8080,1.2,Ideal,I,VVS2,G,G,GIA,
8081,1.81,Very Good,E,VS1,VG,VG,GIA,
8082,0.75,Very Good,G,SI1,EX,EX,GIA,
8083,1.05,Ideal,H,VS1,VG,VG,GIA,
8084,0.8,Ideal,I,VS2,VG,VG,GIA,
8085,1.1,Ideal,D,VS1,ID,ID,AGSL,
8086,1.31,Ideal,H,VVS2,VG,VG,GIA,
8087,0.8,Very Good,E,VS1,EX,G,GIA,
8088,0.9,Very Good,G,VS2,VG,VG,GIA,
8089,1.03,Ideal,H,SI1,EX,EX,GIA,
8090,0.91,Very Good,E,VVS2,VG,EX,GIA,
8091,1.09,Ideal,D,SI1,VG,VG,GIA,
8092,2.01,Ideal,I,SI1,EX,EX,GIA,
8093,1.67,Signature-Ideal,I,VS2,ID,ID,AGSL,
8094,0.89,Ideal,F,SI1,VG,G,AGSL,
8095,1.04,Very Good,F,IF,EX,VG,GIA,
8096,1.06,Very Good,F,SI1,G,G,GIA,
8097,0.77,Ideal,F,SI1,EX,EX,GIA,
8098,1,Very Good,H,VS2,G,G,GIA,
8099,1.02,Ideal,D,SI1,EX,EX,GIA,
8100,1.01,Very Good,F,VS2,VG,G,GIA,
8101,0.91,Ideal,H,VS2,ID,ID,AGSL,
8102,1.56,Signature-Ideal,I,VS1,ID,ID,AGSL,
8103,1.1,Very Good,I,SI1,G,EX,GIA,
8104,1.09,Ideal,E,VS2,EX,EX,GIA,
8105,1.01,Ideal,H,VVS2,ID,ID,AGSL,
8106,0.9,Very Good,G,VS2,EX,VG,GIA,
8107,1.01,Very Good,I,VS2,VG,VG,GIA,
8108,1.04,Good,H,SI1,G,VG,GIA,
8109,1.07,Very Good,G,SI1,EX,EX,GIA,
8110,2.09,Ideal,E,SI1,VG,VG,GIA,
8111,1.26,Signature-Ideal,H,SI1,ID,ID,AGSL,
8112,1.33,Ideal,I,VS2,EX,EX,GIA,
8113,0.9,Very Good,E,VS2,G,VG,GIA,
8114,2.02,Ideal,D,VS1,EX,VG,GIA,
8115,0.9,Ideal,I,VS1,VG,VG,GIA,
8116,0.9,Very Good,E,VS1,VG,G,GIA,
8117,2,Ideal,F,VS1,EX,VG,GIA,
8118,1.02,Very Good,I,SI1,EX,VG,GIA,
8119,1.01,Good,D,SI1,EX,EX,GIA,
8120,1.5,Very Good,G,VS1,EX,EX,GIA,
8121,1.01,Good,F,VVS2,VG,VG,GIA,
8122,1.06,Very Good,G,SI1,VG,EX,GIA,
8123,0.77,Very Good,H,VS1,ID,EX,AGSL,
8124,0.76,Ideal,E,VS2,EX,EX,GIA,
8125,1.09,Very Good,G,IF,EX,VG,GIA,
8126,2.25,Ideal,H,VS1,EX,EX,GIA,
8127,2,Good,I,VS1,VG,VG,GIA,
8128,1.02,Signature-Ideal,I,VS1,ID,ID,AGSL,
8129,1.21,Good,G,VS2,VG,VG,GIA,
8130,1,Very Good,F,VS2,VG,VG,GIA,
8131,1.57,Ideal,D,VS1,ID,ID,AGSL,
8132,1.22,Ideal,G,VVS1,ID,ID,AGSL,
8133,1.51,Ideal,F,SI1,EX,EX,GIA,
8134,0.9,Very Good,G,SI1,G,G,GIA,
8135,1.05,Ideal,D,VS2,EX,VG,GIA,
8136,1.21,Very Good,H,SI1,G,EX,GIA,
8137,1.25,Ideal,G,VS2,EX,EX,GIA,
8138,1.01,Very Good,H,SI1,EX,EX,GIA,
8139,1.63,Ideal,I,VS2,ID,ID,AGSL,
8140,0.83,Very Good,E,SI1,EX,EX,GIA,
8141,1.05,Very Good,F,IF,EX,VG,GIA,
8142,1.04,Ideal,I,SI1,EX,VG,GIA,
8143,2.27,Ideal,G,VS1,EX,EX,GIA,
8144,1.23,Very Good,H,SI1,G,VG,GIA,
8145,0.77,Very Good,H,SI1,VG,VG,GIA,
8146,0.9,Very Good,F,SI1,VG,VG,GIA,
8147,2.18,Signature-Ideal,H,VS2,ID,ID,AGSL,
8148,2.01,Fair,G,VS2,VG,VG,GIA,
8149,2.01,Very Good,I,VS2,EX,EX,GIA,
8150,1.05,Ideal,D,VS2,EX,EX,GIA,
8151,1.12,Good,H,SI1,VG,VG,GIA,
8152,1.55,Very Good,E,VVS1,ID,ID,AGSL,
8153,1.11,Ideal,E,SI1,VG,VG,GIA,
8154,1.18,Ideal,G,VVS2,EX,EX,GIA,
8155,1,Very Good,E,VVS2,VG,G,GIA,
8156,1.01,Very Good,F,SI1,EX,G,GIA,
8157,1.24,Ideal,G,VVS2,EX,EX,GIA,
8158,1.01,Good,E,VS2,VG,VG,GIA,
8159,2.25,Very Good,F,SI1,VG,VG,GIA,
8160,1.06,Very Good,H,VS2,G,EX,GIA,
8161,2.01,Good,E,SI1,VG,VG,GIA,
8162,1.59,Signature-Ideal,H,VS1,EX,EX,GIA,
8163,0.77,Ideal,D,SI1,EX,EX,GIA,
8164,1,Very Good,G,VS2,EX,VG,GIA,
8165,2.04,Good,H,VS2,VG,VG,GIA,
8166,0.76,Ideal,F,IF,EX,VG,GIA,
8167,1.01,Ideal,F,VS1,EX,EX,GIA,
8168,1,Very Good,E,SI1,G,VG,GIA,
8169,2.1,Very Good,I,VS1,VG,G,GIA,
8170,1.02,Signature-Ideal,D,SI1,ID,ID,AGSL,
8171,0.9,Very Good,F,SI1,G,G,GIA,
8172,2.01,Very Good,I,VS1,G,EX,GIA,
8173,0.76,Very Good,I,VS2,G,EX,GIA,
8174,0.9,Fair,F,VS2,VG,VG,GIA,
8175,1.58,Very Good,I,VS2,VG,VG,GIA,
8176,1.02,Very Good,D,SI1,EX,EX,GIA,
8177,1.56,Ideal,I,VVS2,ID,ID,AGSL,
8178,1.14,Ideal,E,VS2,EX,VG,GIA,
8179,1.01,Very Good,H,SI1,VG,G,GIA,
8180,2.02,Very Good,G,VS1,G,VG,GIA,
8181,1.06,Ideal,I,VS1,EX,EX,GIA,
8182,2.01,Good,F,VS1,VG,VG,GIA,
8183,1.04,Ideal,G,SI1,ID,ID,AGSL,
8184,2.01,Ideal,F,VS1,VG,VG,GIA,
8185,1.12,Very Good,G,IF,EX,EX,GIA,
8186,1.51,Very Good,G,SI1,VG,VG,GIA,
8187,2.3,Very Good,E,VVS2,VG,VG,GIA,
8188,1.01,Very Good,G,VS2,VG,VG,GIA,
8189,1.51,Very Good,D,SI1,EX,EX,GIA,
8190,1.54,Very Good,G,VS1,EX,EX,GIA,
8191,1.53,Ideal,D,SI1,VG,VG,GIA,
8192,0.76,Very Good,E,VS2,G,G,GIA,
8193,1.73,Good,D,SI1,G,G,GIA,
8194,2.01,Ideal,G,SI1,VG,EX,GIA,
8195,1.53,Very Good,I,VS2,VG,G,GIA,
8196,1.11,Very Good,E,IF,VG,VG,GIA,
8197,1,Very Good,E,VVS2,EX,EX,GIA,
8198,1.5,Very Good,I,VS2,EX,EX,GIA,
8199,0.9,Very Good,H,VVS2,EX,EX,GIA,
8200,1.01,Very Good,F,IF,G,G,GIA,
8201,0.9,Very Good,D,SI1,VG,VG,GIA,
8202,2.25,Very Good,H,VVS2,VG,VG,GIA,
8203,1.01,Very Good,E,VS2,VG,EX,GIA,
8204,1.01,Very Good,E,VS2,VG,VG,GIA,
8205,1.56,Very Good,G,VS2,G,VG,GIA,
8206,1,Very Good,E,VVS2,EX,VG,GIA,
8207,2.07,Ideal,H,VS2,EX,EX,GIA,
8208,0.78,Ideal,I,VS2,VG,EX,GIA,
8209,2.02,Ideal,G,VS2,VG,EX,GIA,
8210,1.11,Ideal,E,VVS1,EX,EX,GIA,
8211,1.01,Ideal,G,VS2,EX,EX,GIA,
8212,2.28,Very Good,H,VS2,VG,VG,GIA,
8213,0.91,Very Good,E,SI1,VG,VG,GIA,
8214,1.61,Signature-Ideal,D,VS1,EX,EX,GIA,
8215,2.14,Ideal,H,VS1,EX,EX,GIA,
8216,2.02,Very Good,G,VS1,EX,EX,GIA,
8217,0.76,Very Good,F,VS2,VG,VG,GIA,
8218,1.02,Good,G,SI1,EX,VG,GIA,
8219,0.78,Very Good,D,VS1,G,G,GIA,
8220,2.02,Very Good,I,SI1,VG,VG,GIA,
8221,1.26,Very Good,E,VS2,VG,VG,GIA,
8222,1.6,Ideal,F,SI1,EX,EX,GIA,
8223,0.78,Ideal,I,VS1,EX,EX,GIA,
8224,0.91,Very Good,I,VS1,VG,VG,GIA,
8225,1.51,Very Good,I,VS1,EX,VG,GIA,
8226,1.08,Ideal,I,SI1,VG,EX,GIA,
8227,0.9,Very Good,H,SI1,EX,VG,GIA,
8228,0.9,Very Good,I,VS2,VG,VG,GIA,
8229,2.01,Very Good,I,VS2,VG,EX,GIA,
8230,1.55,Signature-Ideal,G,SI1,ID,ID,AGSL,
8231,0.86,Very Good,I,VS1,EX,EX,AGSL,
8232,1,Good,I,SI1,VG,VG,GIA,
8233,1.09,Ideal,D,SI1,G,VG,GIA,
8234,1.1,Very Good,G,VS2,VG,VG,GIA,
8235,1.01,Ideal,H,SI1,EX,VG,GIA,
8236,0.76,Ideal,H,VVS1,EX,EX,GIA,
8237,0.87,Good,F,VS1,VG,G,GIA,
8238,1.01,Very Good,G,SI1,VG,EX,GIA,
8239,0.81,Ideal,H,VVS1,EX,VG,GIA,
8240,2.29,Ideal,I,VVS2,EX,EX,GIA,
8241,2.01,Ideal,I,SI1,VG,EX,GIA,
8242,1.01,Very Good,I,SI1,VG,VG,GIA,
8243,1.71,Very Good,D,IF,VG,VG,GIA,
8244,2.03,Very Good,H,VS2,VG,EX,GIA,
8245,1.7,Very Good,I,VS2,VG,VG,GIA,
8246,0.9,Good,H,SI1,VG,VG,GIA,
8247,1.03,Very Good,I,VS1,EX,EX,GIA,
8248,1.74,Ideal,I,VVS2,EX,VG,GIA,
8249,1.27,Ideal,F,VS2,EX,EX,GIA,
8250,0.81,Ideal,D,VS2,EX,VG,GIA,
8251,0.9,Very Good,G,VVS2,EX,ID,AGSL,
8252,0.9,Ideal,G,VS2,VG,VG,GIA,
8253,0.9,Good,D,SI1,G,VG,GIA,
8254,1.27,Ideal,G,VS2,VG,VG,GIA,
8255,1.17,Good,H,SI1,G,G,GIA,
8256,1.52,Very Good,H,SI1,EX,EX,GIA,
8257,1.64,Ideal,H,VS2,ID,ID,AGSL,
8258,1.1,Signature-Ideal,G,VS1,ID,ID,AGSL,
8259,1.09,Ideal,G,VVS2,EX,EX,GIA,
8260,0.91,Very Good,H,VS2,EX,VG,GIA,
8261,1.21,Ideal,G,VS1,EX,EX,GIA,
8262,1.01,Very Good,G,SI1,EX,EX,GIA,
8263,1.17,Ideal,I,SI1,VG,VG,GIA,
8264,2.01,Fair,F,SI1,VG,VG,GIA,
8265,1.19,Very Good,D,VS2,EX,VG,GIA,
8266,1.3,Ideal,D,SI1,G,VG,GIA,
8267,0.9,Very Good,D,VVS2,G,VG,GIA,
8268,1.14,Very Good,G,SI1,VG,G,GIA,
8269,1,Very Good,F,VVS2,EX,EX,GIA,
8270,0.84,Very Good,G,VVS2,VG,G,GIA,
8271,1.25,Ideal,F,VS1,EX,EX,GIA,
8272,2.49,Ideal,E,IF,EX,VG,GIA,
8273,1.5,Good,E,VS2,G,G,GIA,
8274,2,Ideal,D,VVS2,EX,EX,GIA,
8275,1.05,Good,G,SI1,VG,VG,GIA,
8276,1.7,Very Good,D,VVS2,G,G,GIA,
8277,2,Very Good,G,VS1,EX,VG,GIA,
8278,1,Good,F,SI1,EX,VG,GIA,
8279,1.63,Good,I,VS1,G,G,GIA,
8280,2,Very Good,H,VS1,VG,VG,GIA,
8281,2.42,Very Good,F,VS1,EX,VG,GIA,
8282,0.9,Very Good,D,SI1,G,VG,GIA,
8283,1.03,Very Good,D,VS2,VG,EX,GIA,
8284,2.31,Ideal,G,SI1,EX,EX,GIA,
8285,1.25,Ideal,I,VS1,EX,EX,GIA,
8286,1.02,Very Good,F,SI1,EX,EX,GIA,
8287,1.02,Ideal,G,VS1,EX,EX,GIA,
8288,1.02,Very Good,H,SI1,EX,EX,GIA,
8289,1.04,Ideal,I,SI1,G,VG,GIA,
8290,0.9,Very Good,H,VS1,G,G,GIA,
8291,0.9,Very Good,F,VS1,G,VG,GIA,
8292,0.91,Good,F,SI1,EX,VG,GIA,
8293,2.1,Very Good,E,SI1,VG,VG,GIA,
8294,1,Good,D,VS2,VG,G,GIA,
8295,2.22,Good,F,VS2,VG,VG,GIA,
8296,2.03,Very Good,E,VS1,VG,EX,GIA,
8297,1.52,Very Good,I,SI1,G,G,GIA,
8298,1.01,Very Good,E,VS2,VG,G,GIA,
8299,2.01,Very Good,E,SI1,VG,VG,GIA,
8300,2.05,Good,H,VS2,EX,EX,AGSL,
8301,2.12,Ideal,H,IF,VG,EX,GIA,
8302,0.75,Ideal,F,VVS1,EX,EX,GIA,
8303,0.91,Ideal,G,SI1,EX,EX,GIA,
8304,1.18,Good,G,SI1,VG,EX,GIA,
8305,1.5,Very Good,H,VS1,VG,VG,GIA,
8306,2.02,Ideal,F,SI1,ID,ID,AGSL,
8307,0.9,Very Good,H,VS1,EX,VG,GIA,
8308,0.9,Good,D,SI1,VG,VG,GIA,
8309,1.5,Very Good,H,VVS2,G,G,GIA,
8310,1.01,Ideal,H,SI1,ID,ID,AGSL,
8311,2.59,Very Good,H,VS2,VG,EX,GIA,
8312,1.53,Very Good,G,VS2,EX,EX,GIA,
8313,1.5,Fair,I,SI1,VG,G,GIA,
8314,1.11,Ideal,D,VS2,VG,VG,GIA,
8315,1.02,Very Good,D,SI1,EX,VG,GIA,
8316,0.9,Good,G,VS1,VG,VG,GIA,
8317,1.37,Very Good,I,SI1,VG,EX,GIA,
8318,2.01,Very Good,H,SI1,EX,G,GIA,
8319,0.9,Very Good,F,VS2,VG,VG,GIA,
8320,1.64,Ideal,H,SI1,VG,VG,GIA,
8321,2.5,Very Good,H,SI1,VG,VG,GIA,
8322,1.71,Very Good,H,SI1,EX,EX,GIA,
8323,1.08,Ideal,H,SI1,EX,EX,GIA,
8324,0.78,Very Good,E,SI1,G,VG,GIA,
8325,0.9,Ideal,I,VS1,VG,EX,GIA,
8326,1.17,Ideal,G,VS2,VG,EX,GIA,
8327,1.03,Ideal,H,VS2,VG,VG,GIA,
8328,2.65,Ideal,D,VVS2,EX,EX,GIA,
8329,1.06,Very Good,G,VS2,VG,VG,GIA,
8330,2.01,Very Good,G,VS1,EX,EX,GIA,
8331,1,Very Good,G,VS1,VG,VG,GIA,
8332,2.03,Ideal,G,SI1,VG,G,GIA,
8333,1.7,Ideal,G,VS1,ID,ID,AGSL,
8334,1.01,Very Good,G,VS1,EX,EX,GIA,
8335,1.22,Ideal,H,VS1,VG,VG,GIA,
8336,1.21,Very Good,I,VS2,VG,VG,GIA,
8337,1.24,Very Good,H,SI1,G,EX,GIA,
8338,1.02,Ideal,D,VVS2,ID,ID,AGSL,
8339,1.04,Ideal,E,VVS2,EX,EX,GIA,
8340,2,Very Good,D,VS2,VG,EX,GIA,
8341,1.03,Ideal,E,VS2,EX,VG,GIA,
8342,0.9,Ideal,H,VS2,EX,EX,GIA,
8343,0.83,Good,I,VS2,G,G,GIA,
8344,1.53,Very Good,I,VS1,VG,VG,GIA,
8345,1.01,Good,F,SI1,EX,EX,GIA,
8346,1.56,Very Good,G,VS1,G,G,GIA,
8347,0.9,Very Good,F,SI1,EX,VG,GIA,
8348,2.01,Very Good,F,VS2,VG,VG,GIA,
8349,1.74,Good,H,SI1,G,G,GIA,
8350,1.06,Very Good,F,VS2,VG,VG,GIA,
8351,1.2,Very Good,F,VVS2,EX,VG,GIA,
8352,1.2,Ideal,F,SI1,VG,VG,GIA,
8353,2.01,Good,F,SI1,EX,VG,GIA,
8354,1,Good,H,VS1,VG,G,GIA,
8355,1,Ideal,E,VS1,VG,VG,GIA,
8356,1.04,Ideal,H,SI1,EX,EX,GIA,
8357,1.12,Ideal,H,VS2,VG,EX,GIA,
8358,0.9,Very Good,E,SI1,VG,VG,GIA,
8359,1.14,Ideal,I,SI1,EX,EX,GIA,
8360,0.8,Very Good,D,VS2,EX,EX,GIA,
8361,1.5,Good,G,SI1,VG,G,GIA,
8362,1.01,Good,G,SI1,EX,VG,GIA,
8363,1.02,Good,F,SI1,EX,VG,GIA,
8364,2.09,Ideal,I,SI1,EX,EX,GIA,
8365,1.01,Very Good,F,SI1,VG,VG,GIA,
8366,1.51,Very Good,I,VVS1,EX,VG,GIA,
8367,2.06,Ideal,I,SI1,EX,EX,GIA,
8368,0.76,Signature-Ideal,D,VS1,EX,EX,GIA,
8369,2.43,Ideal,E,VS1,EX,VG,GIA,
8370,1.01,Ideal,H,SI1,VG,VG,GIA,
8371,2.02,Ideal,D,VS1,EX,VG,GIA,
8372,1.04,Ideal,G,VS2,ID,ID,AGSL,
8373,1.19,Ideal,F,SI1,EX,VG,GIA,
8374,1.7,Ideal,H,VVS2,VG,EX,GIA,
8375,1.02,Very Good,E,VS2,VG,VG,GIA,
8376,1.66,Very Good,F,VS2,G,VG,GIA,
8377,1.51,Very Good,G,VS1,EX,EX,GIA,
8378,2,Very Good,G,VS1,VG,G,GIA,
8379,1.51,Fair,F,SI1,EX,VG,GIA,
8380,2,Very Good,G,VS2,VG,VG,GIA,
8381,1.06,Very Good,I,SI1,EX,EX,GIA,
8382,1.09,Very Good,H,SI1,VG,G,GIA,
8383,2.01,Very Good,G,SI1,EX,VG,GIA,
8384,1.52,Very Good,H,VS1,VG,VG,GIA,
8385,2.02,Very Good,H,VS2,VG,VG,GIA,
8386,2.01,Very Good,H,VS1,EX,EX,GIA,
8387,0.88,Ideal,G,VS1,EX,EX,GIA,
8388,2.57,Ideal,I,VS2,VG,EX,GIA,
8389,1.71,Very Good,F,SI1,VG,VG,GIA,
8390,1.51,Ideal,I,SI1,VG,VG,GIA,
8391,1.34,Ideal,H,VVS1,VG,VG,GIA,
8392,1.05,Very Good,G,VS2,EX,VG,GIA,
8393,1.64,Signature-Ideal,G,VS2,EX,EX,GIA,
8394,1.01,Ideal,F,VVS2,VG,VG,GIA,
8395,1.03,Very Good,E,VS2,VG,VG,GIA,
8396,0.9,Very Good,G,VVS2,EX,VG,GIA,
8397,1.05,Ideal,G,VVS2,EX,EX,GIA,
8398,2.09,Ideal,I,VS1,EX,EX,GIA,
8399,2.07,Very Good,I,VS1,EX,EX,AGSL,
8400,0.78,Very Good,G,VS2,VG,VG,GIA,
8401,1.55,Ideal,D,SI1,VG,VG,GIA,
8402,1.21,Very Good,G,SI1,EX,EX,GIA,
8403,0.81,Very Good,H,VS1,ID,ID,AGSL,
8404,1.52,Very Good,I,SI1,EX,EX,GIA,
8405,1,Fair,E,VS2,VG,VG,GIA,
8406,1.06,Ideal,F,VVS1,EX,VG,GIA,
8407,1.09,Ideal,F,SI1,EX,EX,GIA,
8408,1.07,Ideal,G,VS2,EX,EX,GIA,
8409,1.58,Very Good,D,SI1,VG,VG,GIA,
8410,1.24,Very Good,F,VVS2,VG,VG,GIA,
8411,1.01,Good,H,SI1,VG,G,GIA,
8412,1.2,Very Good,E,VS1,G,G,GIA,
8413,1.26,Very Good,I,VS2,G,G,GIA,
8414,1.13,Ideal,F,VVS1,VG,VG,GIA,
8415,1.06,Very Good,E,VS1,EX,G,GIA,
8416,1.13,Ideal,G,VS1,VG,VG,GIA,
8417,1,Very Good,H,SI1,EX,EX,GIA,
8418,0.93,Ideal,E,SI1,EX,VG,GIA,
8419,0.9,Ideal,H,VS2,EX,VG,GIA,
8420,1.55,Good,H,VS2,EX,EX,GIA,
8421,1.05,Ideal,I,VS2,EX,EX,GIA,
8422,1.32,Ideal,G,VS1,ID,ID,AGSL,
8423,0.92,Very Good,D,VVS2,VG,G,GIA,
8424,1.7,Very Good,G,VVS1,EX,G,GIA,
8425,2.02,Very Good,E,SI1,VG,VG,GIA,
